"","X","X30","X50","X60","X90","X160","C..all.","RL","RM","AlleyGrvl","Alleynan","IR1","IR2","Reg","Bnk","HLS","CulDSac","BrDale","BrkSide","Edwards","IDOTRR","MeadowV","NAmes","NoRidge","NridgHt","OldTown","Sawyer","Somerst","StoneBr","Timber","Condition1Artery","Condition1Feedr","Condition1Norm","X1Fam","Duplex","Gable","Hip","CompShg","WdShngl","Exterior2ndCmentBd","Exterior2ndMetalSd","Exterior2ndVinylSd","Exterior2ndWd.Sdng","BrkFace","None","Stone","FuseA","FuseF","SBrkr","Attchd","BuiltIn","Detchd","N","Y","WD","Abnorml","Normal","Partial","LotFrontage","LotArea","OverallQual","YearBuilt","BsmtFinSF1","BsmtUnfSF","TotalBsmtSF","X2ndFlrSF","BsmtFullBath","BedroomAbvGr","KitchenAbvGr","TotRmsAbvGrd","Fireplaces","GarageCars","WoodDeckSF","OpenPorchSF","EnclosedPorch","ScreenPorch","ExterQual","BsmtQual","BsmtCond","BsmtExposure","HeatingQC","KitchenQual","GarageQual","PoolQC","BsmtFinType1","CentralAir","Functional","GarageFinish","Fence"
"258",257,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,1,0,0,1,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,63,8.92279162396964,6,2004,0,7.05531284333975,7.05531284333975,0,0,3,0.693147180559945,5,0,0,0,3.93182563272433,0,0,1.38629436111989,1.6094379124341,1.38629436111989,2,5,4,0,0,1,0.693147180559945,2.19722457733622,0,0
"259",258,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,1,0,0,1,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,96,9.27134139353358,7,2004,0,6.7286286130847,6.7286286130847,6.84800527457636,0,3,0.693147180559945,8,0,2,4.99043258677874,4.52178857704904,0,0,1.6094379124341,1.6094379124341,1.38629436111989,4,5,4,1.38629436111989,0,1,0.693147180559945,2.19722457733622,2,0
"260",259,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0,0,0,0,1,0,0.693147180559945,0,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,76,9.22444049635496,8,2004,6.24804287450843,5.40717177146012,7.32184971378836,0,0,3,0.693147180559945,6,0,3,5.35185813347607,3.61091791264422,0,0,1.6094379124341,1.6094379124341,1.38629436111989,4,5,4,1.38629436111989,0,4,0.693147180559945,2.19722457733622,2,0
"261",260,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,1,0,0,1,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,63,9.47830431356186,7,2004,0,7.01660968389422,7.01660968389422,0,0,3,0.693147180559945,6,0,2,5.51745289646471,4.63472898822964,0,0,1.6094379124341,1.6094379124341,1.38629436111989,2,5,4,1.38629436111989,0,1,0.693147180559945,2.19722457733622,1,0
"262",261,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,1,0,0,1,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,63,9.47830431356186,5,2004,0,7.01660968389422,7.01660968389422,0,0,3,0.693147180559945,6,0,0,0,3.68887945411394,0,0,1.38629436111989,1.6094379124341,1.38629436111989,2,5,4,0,0,1,0.693147180559945,2.19722457733622,0,0
"263",262,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,1,0,0,1,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,60,9.42955621995241,5,2003,6.72982407048948,5.63121178182137,7.01660968389422,0,1,3,0.693147180559945,6,0,2,0,3.76120011569356,0,0,1.38629436111989,1.6094379124341,1.38629436111989,2,5,4,1.38629436111989,0,6,0.693147180559945,2.19722457733622,1,0
"264",263,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,1,0,0.693147180559945,0,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0,0,0,0.693147180559945,61,8.89959435992585,7,2008,0,7.28000825288419,7.28000825288419,0,0,2,0.693147180559945,6,0,3,0,4.54329478227,0,0,1.6094379124341,1.6094379124341,1.38629436111989,2,5,4,1.38629436111989,0,1,0.693147180559945,2.19722457733622,2,0
"265",264,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,1,0,0.693147180559945,0,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,43,9.34949343336876,7,1996,6.45833828334479,5.62401750618734,6.81783057145415,7.09837563859079,1,4,0.693147180559945,8,1,2,0,4.31748811353631,0,0,1.6094379124341,1.6094379124341,1.38629436111989,2,5,4,1.38629436111989,0,6,0.693147180559945,2.19722457733622,2,0
"266",265,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,1,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,70,8.94949495347796,6,1992,3.97029191355212,5.99396142730657,6.70563909486,6.8001700683022,0,3,0.693147180559945,6,0,2,0,4.52178857704904,0,5.12989871492307,1.6094379124341,1.6094379124341,1.6094379124341,2,5,4,1.38629436111989,0,6,0.693147180559945,2.19722457733622,2,0
"267",266,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,1,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,50,8.87849740373863,6,1990,0,7.19518732017871,7.19518732017871,0,0,2,0.693147180559945,5,0,2,0,4.11087386417331,0,0,1.6094379124341,1.6094379124341,1.38629436111989,2,4,4,1.38629436111989,0,1,0.693147180559945,2.19722457733622,2,0
"268",267,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,1,0,0,1,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,70,9.117127990254,7,1994,3.61091791264422,4.81218435537242,6.62671774924902,6.6682282484174,1,3,0.693147180559945,6,0,2,4.94875989037817,3.49650756146648,0,0,1.6094379124341,1.6094379124341,1.38629436111989,2,5,4,1.38629436111989,0,2,0.693147180559945,2.19722457733622,2,0
"269",268,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,1,0,0.693147180559945,0,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0,9.23746903936444,6,1986,5.80513496891649,5.84643877505772,6.51767127291227,6.55535689181067,0,3,0.693147180559945,6,0,2,0,3.89182029811063,0,0,1.38629436111989,1.6094379124341,1.38629436111989,2,3,3,1.38629436111989,0,3,0.693147180559945,2.19722457733622,2,0
"270",269,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,1,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,75,9.01808968410434,6,1981,0,0,0,6.82328612235569,0,4,1.09861228866811,8,2,2,0,0,0,0,1.38629436111989,0,0,0,3,3,1.38629436111989,0,0,0.693147180559945,2.19722457733622,1,0
"271",270,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,1,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,63,9.18512512283512,5,1962,4.23410650459726,3.36729582998647,6.88857245956536,0,1,3,0.693147180559945,5,0,2,0,3.36729582998647,0,0,1.38629436111989,1.38629436111989,1.38629436111989,2,4,3,1.38629436111989,0,2,0.693147180559945,2.19722457733622,1,1.38629436111989
"272",271,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0.693147180559945,0,0,0,1,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0,9.04782144247841,5,1961,6.49375383985169,5.32300997913841,6.76272950693188,0,1,3,0.693147180559945,5,0,2,0,5.74620319054015,0,0,1.38629436111989,1.38629436111989,1.38629436111989,2,5,3,1.38629436111989,0,6,0.693147180559945,2.19722457733622,1,0
"273",272,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,1,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0,9.11382947159534,5,1961,6.76272950693188,0,6.76272950693188,0,0,2,0.693147180559945,5,0,1,5.06890420222023,0,0,0,1.38629436111989,1.38629436111989,1.38629436111989,2,3,3,1.38629436111989,0,4,0.693147180559945,2.19722457733622,1,0
"274",273,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,1,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0,0,0,0,0,9.13959596745043,5,1965,6.30078579466324,6.17586727010576,6.93244789157251,0,0,3,0.693147180559945,5,0,1,5.14749447681345,0,0,0,1.38629436111989,1.38629436111989,1.38629436111989,2,4,3,1.38629436111989,0,3,0.693147180559945,2.19722457733622,1,1.38629436111989
"275",274,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,1,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0,8.96085284532237,5,1963,6.4377516497364,5.66642668811243,6.81673588059497,0,1,3,0.693147180559945,6,0,1,0,0,0,0,1.6094379124341,1.38629436111989,1.38629436111989,2,5,4,1.38629436111989,0,5,0.693147180559945,2.19722457733622,2,1.09861228866811
"276",275,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,1,0,0.693147180559945,0,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,65,8.8750074860484,5,1962,4.94875989037817,5.20948615284142,6.81673588059497,0,0,3,0.693147180559945,6,0,1,0,0,0,0,1.38629436111989,1.38629436111989,1.38629436111989,2,4,3,1.38629436111989,0,2,0.693147180559945,2.19722457733622,1,0
"277",276,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,1,0,0.693147180559945,0,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0,9.65994994906853,8,1980,7.45818615734049,5.24702407216049,7.60837447438078,0,1,2,0.693147180559945,6,2,3,6.13772705408623,0,0,0,1.6094379124341,1.6094379124341,1.6094379124341,4,4,4,1.38629436111989,0,5,0.693147180559945,1.6094379124341,2,1.38629436111989
"278",277,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,1,0,0.693147180559945,0,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0,9.38848655735966,7,1991,6.40025744530882,5.06890420222023,6.88346258641309,6.66057514983969,0,3,0.693147180559945,7,1,2,6.22059017009974,4.11087386417331,0,0,1.6094379124341,1.6094379124341,1.38629436111989,2,5,4,1.38629436111989,0,6,0.693147180559945,2.19722457733622,1,1.6094379124341
"279",278,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0,0,0.693147180559945,0,0,0,1,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,32,7.96589273508453,7,2004,0,7.22766249872865,7.22766249872865,7.39633529380081,0,3,0.693147180559945,9,1,3,0,5.18178355029209,0,0,1.6094379124341,1.6094379124341,1.38629436111989,2,5,4,1.38629436111989,0,1,0.693147180559945,1.79175946922805,3,0
"280",279,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0,0,0,1,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,8.25088114470065,6,2008,0,7.45414107814668,7.45414107814668,0,0,2,0.693147180559945,6,1,2,0,5.54126354515843,0,0,1.6094379124341,1.6094379124341,1.38629436111989,2,5,4,1.38629436111989,0,1,0.693147180559945,2.19722457733622,3,0
"281",280,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0,0,0,1,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0,8.34711636103872,6,2008,6.87005341179813,5.21493575760899,7.04403289727469,0,1,1,0.693147180559945,5,1,2,0,5.13579843705026,0,0,1.6094379124341,1.6094379124341,1.38629436111989,2,5,4,1.38629436111989,0,6,0.693147180559945,2.19722457733622,3,0
"282",281,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,34,8.00603417874901,6,2000,6.23048144757848,5.52146091786225,6.62936325343745,6.62936325343745,1,2,0.693147180559945,4,0,2,0,3.49650756146648,0,0,1.6094379124341,1.6094379124341,1.38629436111989,2,5,4,1.38629436111989,0,6,0.693147180559945,2.19722457733622,1,0
"283",282,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,35,8.23456499326713,7,1999,6.30991827822652,4.96284463025991,6.53958595561767,6.60665018619822,1,3,0.693147180559945,6,0,2,0,3.55534806148941,0,0,1.6094379124341,1.6094379124341,1.38629436111989,2,5,4,1.38629436111989,0,6,0.693147180559945,2.19722457733622,1,0
"284",283,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0,9.59526257885302,8,1977,7.13329595489607,5.7268477475872,7.43543801981455,0,1,2,0.693147180559945,5,1,2,6.21860011969173,4.79579054559674,0,0,1.79175946922805,1.6094379124341,1.6094379124341,4,5,5,1.38629436111989,0,6,0.693147180559945,2.19722457733622,3,0
"285",284,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,1,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,110,9.64329093701921,7,1981,4.80402104473326,7.39018142822643,7.46221493976819,0,0,2,0.693147180559945,7,0,2,5.43372200355424,3.04452243772342,5.3890717298165,0,1.6094379124341,1.6094379124341,1.38629436111989,3,3,4,1.38629436111989,0,2,0.693147180559945,2.19722457733622,2,0
"286",285,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0,0,80,9.16962253869762,8,1976,0,5.97380961186926,5.97380961186926,6.92067150424868,0,4,0.693147180559945,5,1,2,0,4.17438726989564,0,0,1.6094379124341,1.38629436111989,1.38629436111989,2,5,3,1.38629436111989,0,1,0.693147180559945,2.19722457733622,1,0
"287",286,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,1,0,0,1,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0,9.45195232757344,7,1974,6.3297209055227,5.01727983681492,6.62406522779989,6.6631326959908,0,3,0.693147180559945,7,2,2,5.6970934865054,3.71357206670431,0,0,1.38629436111989,1.38629436111989,1.38629436111989,3,3,4,1.38629436111989,0,6,0.693147180559945,2.19722457733622,2,0
"288",287,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,80,9.24965723435313,6,1967,0,6.83840520084734,6.83840520084734,7.22256601882217,0,5,0.693147180559945,8,1,2,0,4.79579054559674,0,5.12989871492307,1.38629436111989,1.38629436111989,1.38629436111989,2,4,4,1.38629436111989,0,1,0.693147180559945,2.19722457733622,2,0
"289",288,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,80,9.16962253869762,5,1969,6.31716468674728,6.37842618365159,7.16162200293919,0,0,3,0.693147180559945,6,1,2,5.74620319054015,2.484906649788,0,0,1.38629436111989,1.6094379124341,1.38629436111989,3,3,3,1.38629436111989,0,5,0.693147180559945,2.19722457733622,2,0
"290",289,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0,0,75,9.10509096125709,6,1969,6.8627579130514,5.5683445037611,7.10414409298753,0,1,3,0.693147180559945,5,0,1,0,0,0,0,1.38629436111989,1.38629436111989,1.38629436111989,3,3,3,1.38629436111989,0,4,0.693147180559945,2.19722457733622,1,1.38629436111989
"291",290,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0,9.53061063402112,7,1977,6.07073772800249,6.16751649088834,6.81234509417748,6.880384082186,0,4,0.693147180559945,8,2,2,5.77455154554441,4.29045944114839,0,5.05624580534831,1.38629436111989,1.6094379124341,1.38629436111989,2,5,4,1.38629436111989,0,6,0.693147180559945,2.19722457733622,2,0
"292",291,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,1,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,62,8.8722067560283,5,1967,6.47543271670409,5.37989735354046,6.76272950693188,0,0,2,0.693147180559945,5,0,1,0,0,0,0,1.38629436111989,1.38629436111989,1.38629436111989,2,3,3,1.38629436111989,0,4,0.693147180559945,2.19722457733622,3,1.6094379124341
"293",292,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,1,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0,0,0.693147180559945,0,80,9.16962253869762,5,1967,0,7.35819375273303,7.35819375273303,0,0,3,0.693147180559945,7,0,2,5.08140436498446,3.71357206670431,0,0,1.38629436111989,1.38629436111989,1.38629436111989,2,3,3,1.38629436111989,0,1,0.693147180559945,2.19722457733622,1,0
"294",293,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0,0.693147180559945,0,0,80,9.16962253869762,7,1974,6.54965074223381,6.14846829591765,7.06133436691044,6.7990558620588,0,4,0.693147180559945,8,1,2,0,4.35670882668959,0,5.28320372873799,1.38629436111989,1.38629436111989,1.38629436111989,2,4,3,1.38629436111989,0,5,0.693147180559945,2.19722457733622,2,0
"295",294,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0,9.7111762641128,6,1971,6.87005341179813,5.6021188208797,7.11720550316434,0,0,3,0.693147180559945,5,1,2,0,3.04452243772342,0,0,1.38629436111989,1.6094379124341,1.38629436111989,3,2,3,1.38629436111989,0,6,0.693147180559945,2.19722457733622,2,0
"296",295,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,1,0,0,1,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,60,8.9142228207033,4,1960,6.59987049921284,5.08140436498446,6.79682371827486,0,1,2,0.693147180559945,5,1,2,0,0,0,0,1.38629436111989,1.38629436111989,1.38629436111989,2,4,3,1.38629436111989,0,5,0.693147180559945,2.19722457733622,1,1.09861228866811
"297",296,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0,0,0,1,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,65,9.00282407654767,5,1959,6.00141487796115,6.13556489108174,6.76272950693188,0,0,3,0.693147180559945,5,0,1,0,0,0,0,1.38629436111989,1.38629436111989,1.38629436111989,2,5,3,1.38629436111989,0,4,0.693147180559945,2.19722457733622,1,0
